,product_id,brand,gender,category,master_category,sub_category,article_type,mrp,price,discount,discount_type,discount_display_label,coupon_discount,best_price,rating,rating_count,list_views,inventory,available,sizes,has_multiple_sizes,snapshot_date,season,is_fast_fashion,promotion_tags,has_promotion,year,preferred_delivery_tag,delivery_promise,source_sort
0,36716624,House of Sal,Women,Dresses,Apparel,Dress,Dresses,1990,1419,571,1.0,(29% OFF),426.0,993.0,4.33333349227905,21,0,23,True,"XS,S,M,L,XL,XXL",True,2026-01-13,Summer,True,,False,2025,EXPRESS,Delivery By Jan 15,popularity
1,33810216,all about you,Women,Dresses,Apparel,Dress,Dresses,2999,779,2220,1.0,(74% OFF),273.0,506.0,4.24489784240723,98,0,5,True,"S,M,L,XL",True,2026-01-13,Fall,True,,False,2025,EXPRESS,Delivery By Jan 15,popularity
2,31157428,SANSKRUTIHOMES,Women,Dresses,Apparel,Dress,Dresses,2899,724,2175,1.0,(75% OFF),218.0,506.0,3.86989784240723,392,0,1,True,"S,M,L,XL,XXL",True,2026-01-13,Spring,True,Crazy_Deal|Festive_Price_Crash|Myntra_Unique,True,2024,EXPRESS,Delivery By Jan 15,popularity
3,30082902,Bannos Swagger,Women,Dresses,Apparel,Dress,Dresses,4799,863,3936,1.0,(82% OFF),259.0,604.0,4.07936525344849,126,0,1,True,"S,M,L,XL,XXL",True,2026-01-13,Fall,True,Crazy_Deal|GST_Benefit_Included|Festive_Price_Crash,True,2024,EXPRESS,Delivery By Jan 16,popularity
4,36266565,Phosphorus,Women,Dresses,Apparel,Dress,Dresses,2599,1039,1560,1.0,(60% OFF),312.0,727.0,4.14285707473755,14,0,3,True,"XS,S,M,L,XL",True,2026-01-13,Fall,True,,False,2025,EXPRESS,Delivery By Jan 15,popularity
5,32315334,Claura,Women,Dresses,Apparel,Dress,Dresses,3599,899,2700,1.0,(75% OFF),270.0,629.0,4.51877927780151,426,0,14,True,"S,M,L,XL,XXL",True,2026-01-13,Summer,True,Festive_Price_Crash|Crazy_Deal,True,2025,EXPRESS,Delivery By Jan 16,popularity
6,37639218,HERE&NOW,Women,Dresses,Apparel,Dress,Dresses,4899,1763,3136,1.0,(64% OFF),500.0,1263.0,0.0,0,0,22,True,"S,M,L,XL",True,2026-01-13,Winter,False,Myntra_Unique,True,2025,,,popularity
7,25277306,aayu,Women,Dresses,Apparel,Dress,Dresses,2599,474,2125,1.0,(Rs. 2125 OFF),166.0,308.0,4.2679967880249,3709,0,622,True,"S,M,L,XL",True,2026-01-13,Summer,True,,False,2023,EXPRESS,Delivery By Jan 15,popularity
8,29171632,Miss Chase,Women,Dresses,Apparel,Dress,Dresses,2999,1559,1440,1.0,(48% OFF),468.0,1091.0,4.25192785263062,389,0,2,True,"XS,S,M,L,XL,XXL,3XL",True,2026-01-13,Summer,True,Crazy_Deal|Festive_Price_Crash,True,2024,,,popularity
9,37383435,Outzidr,Women,Dresses,Apparel,Dress,Dresses,1749,1749,0,1.0,,500.0,1249.0,3.79999995231628,15,0,1,True,"S,M,L,XL",True,2026-01-13,Summer,True,,False,2025,EXPRESS,Delivery By Jan 16,popularity
10,22089218,STREET 9,Women,Dresses,Apparel,Dress,Dresses,5999,1619,4380,1.0,(73% OFF),486.0,1133.0,4.31120347976685,3133,0,1,True,"XS,S,M,L,XL",True,2026-01-13,Summer,True,Crazy_Deal|Festive_Price_Crash,True,2023,EXPRESS,Delivery By Jan 15,popularity
11,34264425,Globus,Women,Dresses,Apparel,Dress,Dresses,2799,2239,560,1.0,(20% OFF),500.0,1739.0,4.380530834198,113,0,8,True,"XS,S,M,L",True,2026-01-13,Summer,True,Crazy_Deal|Festive_Price_Crash|GST_Benefit_Included,True,2025,,,popularity
12,37746643,H&M,Women,Dresses,Apparel,Dress,Dresses,2299,2299,0,1.0,,500.0,1799.0,4.125,8,0,62,True,"XXS,XS,S,M,L,XL",True,2026-01-13,Winter,True,,False,2025,EXPRESS,Delivery By Jan 14,popularity
13,36929251,R.Code by The Roadster Life Co.,Women,Dresses,Apparel,Dress,Dresses,3299,1312,1987,1.0,(60% OFF),394.0,918.0,4.64102554321289,39,0,1,True,"S,M,L,XL,XXL",True,2026-01-13,Fall,True,,False,2026,EXPRESS,Delivery By Jan 15,popularity
14,25497076,W,Women,Dresses,Apparel,Dress,Dresses,4599,2299,2300,1.0,(50% OFF),500.0,1799.0,4.29838705062866,372,0,74,True,"XS,S,M,M/L,L,XL,XXL",True,2026-01-13,Fall,True,Crazy_Deal|Festive_Price_Crash,True,2023,EXPRESS,Delivery By Jan 15,popularity
15,33711816,Berrylush,Women,Dresses,Apparel,Dress,Dresses,2599,1117,1482,1.0,(57% OFF),350.0,767.0,4.26851844787598,108,0,55,True,"XS,S,M,L,XL",True,2026-01-13,Summer,True,,False,2025,EXPRESS,Delivery By Jan 15,popularity
16,39220577,Karthav Fashion,Women,Dresses,Apparel,Dress,Dresses,2499,1570,929,1.0,(37% OFF),471.0,1099.0,0.0,0,0,27,True,"M,L,XL,XXL,3XL,4XL,5XL",True,2026-01-13,Spring,False,,False,2025,EXPRESS,Delivery By Jan 15,popularity
17,30663177,Berrylush,Women,Dresses,Apparel,Dress,Dresses,2799,1035,1764,1.0,(63% OFF),350.0,685.0,4.03623199462891,276,0,45,True,"XS,S,M,L,XL",True,2026-01-13,Summer,True,Crazy_Deal|Festive_Price_Crash,True,2025,EXPRESS,Delivery By Jan 15,popularity
18,26896678,Aaheli,Women,Dresses,Apparel,Dress,Dresses,1995,1769,226,1.0,(11% OFF),500.0,1269.0,4.06818199157715,44,0,13,True,"XS,S,M,L,XL,XXL,3XL,4XL,5XL",True,2026-01-13,Spring,True,,False,2024,,,popularity
19,37224238,bebe,Women,Dresses,Apparel,Dress,Dresses,9499,4369,5130,1.0,(54% OFF),500.0,3869.0,2.16666674613953,18,0,161,True,"S,M,L,XL,XXL,3XL",True,2026-01-13,Summer,True,,False,2026,,,popularity
20,34855267,MANGO,Women,Dresses,Apparel,Dress,Dresses,3790,1895,1895,1.0,(50% OFF),500.0,1395.0,4.0,31,0,1,True,"XS,S,M,L,XL",True,2026-01-13,Fall,True,Festive_Price_Crash|Crazy_Deal|GST_Benefit_Included|Myntra_Unique,True,2025,EXPRESS,Delivery By Jan 13,popularity
21,24274760,BAESD,Women,Dresses,Apparel,Dress,Dresses,1499,547,952,1.0,(64% OFF),192.0,355.0,4.12076139450073,1681,0,442,True,"S,M,L,XL",True,2026-01-13,Summer,True,Myntra_Unique,True,2023,EXPRESS,Delivery By Jan 13,popularity
22,37632549,Forever New,Women,Dresses,Apparel,Dress,Dresses,9600,4995,4605,1.0,(48% OFF),999.0,3996.0,0.0,0,0,44,True,"XXS,XS,S,M,L,XL,XXL",True,2026-01-13,Fall,False,,False,2025,EXPRESS,Delivery By Jan 15,popularity
23,25264882,Varanga,Women,Dresses,Apparel,Dress,Dresses,3599,621,2978,1.0,(Rs. 2978 OFF),218.0,403.0,3.87467551231384,6551,0,170,True,"S,M,L,XL,XXL",True,2026-01-13,Fall,True,Crazy_Deal|Festive_Price_Crash|Myntra_Unique,True,2023,EXPRESS,Delivery By Jan 15,popularity
24,38067034,MANGO,Women,Dresses,Apparel,Dress,Dresses,3990,3192,798,1.0,(20% OFF),500.0,2692.0,0.0,0,0,57,True,"XS,S,M,L,XL",True,2026-01-13,Spring,False,Myntra_Unique,True,2026,EXPRESS,Delivery By Jan 15,popularity
25,31419414,aayu,Women,Dresses,Apparel,Dress,Dresses,3599,598,3001,1.0,(Rs. 3001 OFF),210.0,388.0,4.19872999191284,4252,0,654,True,"S,M,L,XL",True,2026-01-13,Summer,True,,False,2024,EXPRESS,Delivery By Jan 15,popularity
26,9140085,Ethnovog,Women,Ethnic Dresses,Apparel,Dress,Ethnic Dresses,7299,3484,3815,1.0,(52% OFF),500.0,2984.0,4.46702575683594,743,0,38,True,"34/55,36/55,38/55,40/55,42/55",True,2026-01-13,Spring,False,Crazy_Deal|Festive_Price_Crash,True,2019,,,popularity
27,36920894,HERE&NOW,Women,Dresses,Apparel,Dress,Dresses,4599,1701,2898,1.0,(63% OFF),500.0,1201.0,3.33333325386047,9,0,259,True,"S,M,L,XL",True,2026-01-13,Fall,True,,False,2025,,,popularity
28,38631170,Forever New,Women,Dresses,Apparel,Dress,Dresses,10200,8160,2040,1.0,(20% OFF),600.0,7560.0,0.0,0,0,1,True,"XXS,XS,S,M,L,XL,XXL",True,2026-01-13,Fall,False,,False,2025,EXPRESS,Delivery By Jan 15,popularity
29,32931099,SAFFE,Women,Dresses,Apparel,Dress,Dresses,3499,1238,2261,1.0,(65% OFF),372.0,866.0,4.28033494949341,717,0,68,True,"XS,S,M,L,XL",True,2026-01-13,Summer,True,Festive_Price_Crash|Crazy_Deal,True,2024,EXPRESS,Delivery By Jan 15,popularity
30,31574999,Miss Chase,Women,Dresses,Apparel,Dress,Dresses,5995,2278,3717,1.0,(Rs. 3717 OFF),500.0,1778.0,4.00425529479981,235,0,49,True,"XS,S,M,L,XL,XXL,3XL",True,2026-01-13,Winter,True,GST_Benefit_Included,True,2024,,,popularity
31,26028788,Stylecast X Slyck,Women,Dresses,Apparel,Dress,Dresses,2499,749,1750,1.0,(70% OFF),263.0,486.0,4.05420064926148,738,0,61,True,"XS,S,M,L,XL",True,2026-01-13,Summer,True,Festive_Price_Crash|Crazy_Deal|Myntra_Unique,True,2023,EXPRESS,Delivery By Jan 15,popularity
32,35773887,StyleCast,Women,Dresses,Apparel,Dress,Dresses,2799,951,1848,1.0,(66% OFF),333.0,618.0,4.77777767181397,9,0,173,True,"S,M,L,XL,XXL",True,2026-01-13,Summer,True,GST_Benefit_Included|Myntra_Unique,True,2025,,,popularity
33,33413102,Curvy Lane,Women,Dresses,Apparel,Dress,Dresses,4690,1616,3074,1.0,(66% OFF),485.0,1131.0,4.26704549789429,176,0,134,True,"L,XL,XXL,3XL,4XL,5XL",True,2026-01-13,Summer,True,Festive_Price_Crash|Crazy_Deal,True,2025,,,popularity
34,29252144,DEEBACO,Women,Dresses,Apparel,Dress,Dresses,4799,1241,3558,1.0,(74% OFF),373.0,868.0,4.13840818405151,867,0,91,True,"XS,S,M,L,XL,XXL",True,2026-01-13,Summer,True,Festive_Price_Crash|GST_Benefit_Included|Crazy_Deal,True,2024,EXPRESS,Delivery By Jan 15,popularity
35,35166823,Styli,Women,Dresses,Apparel,Dress,Dresses,3699,1776,1923,1.0,(52% OFF),500.0,1276.0,3.75999999046326,25,0,19,True,"S,M,L,XL,XXL",True,2026-01-13,Summer,True,Festive_Price_Crash|GST_Benefit_Included,True,2025,EXPRESS,Delivery By Jan 15,popularity
36,37424503,R.Code by The Roadster Life Co.,Women,Dresses,Apparel,Dress,Dresses,3196,798,2398,1.0,(75% OFF),280.0,518.0,4.27777767181397,18,0,984,True,"S,M,L,XL,XXL",True,2026-01-13,Winter,True,,False,2025,,,popularity
37,32703483,StyleCast,Women,Dresses,Apparel,Dress,Dresses,3849,1308,2541,1.0,(66% OFF),393.0,915.0,4.0,6,0,256,True,"S,M,L",True,2026-01-13,Summer,True,GST_Benefit_Included|Myntra_Unique,True,2025,,,popularity
38,28879860,max,Women,Dresses,Apparel,Dress,Dresses,1499,1049,450,1.0,(30% OFF),350.0,699.0,4.29729747772217,407,0,99,True,"XS,S,M,L,XL,XXL",True,2026-01-13,Summer,True,GST_Benefit_Included,True,2024,,,popularity
39,33474569,SASSAFRAS,Women,Dresses,Apparel,Dress,Dresses,3499,1399,2100,1.0,(60% OFF),420.0,979.0,4.72727251052856,55,0,19,True,"XS,S,M,L,XL",True,2026-01-13,Summer,True,Festive_Price_Crash|Crazy_Deal,True,2025,EXPRESS,Delivery By Jan 15,popularity
40,31584753,StyleCast,Women,Dresses,Apparel,Dress,Dresses,5299,1854,3445,1.0,(65% OFF),500.0,1354.0,4.10526323318482,19,0,291,True,"S,M,L,XL,XXL",True,2026-01-13,Winter,True,Crazy_Deal|Festive_Price_Crash|GST_Benefit_Included|Myntra_Unique,True,2024,EXPRESS,Delivery By Jan 15,popularity
41,36655373,Trendyol,Women,Dresses,Apparel,Dress,Dresses,5399,2429,2970,1.0,(55% OFF),500.0,1929.0,4.46721315383911,122,0,50,True,"XS,S,M,L,XL",True,2026-01-13,Summer,True,Myntra_Unique,True,2025,EXPRESS,Delivery By Jan 15,popularity
42,27173180,FableStreet,Women,Dresses,Apparel,Dress,Dresses,3495,2062,1433,1.0,(41% OFF),500.0,1562.0,4.28800010681152,125,0,23,True,"XS,S,M,L,XL,XXL",True,2026-01-13,Spring,True,GST_Benefit_Included|Festive_Price_Crash,True,2024,EXPRESS,Delivery By Jan 15,popularity
43,27508532,SASSAFRAS Curve,Women,Dresses,Apparel,Dress,Dresses,2498,974,1524,1.0,(61% OFF),341.0,633.0,4.44126987457275,315,0,48,True,"XXL,3XL,4XL,5XL,6XL",True,2026-01-13,Spring,True,Festive_Price_Crash|Crazy_Deal,True,2024,EXPRESS,Delivery By Jan 15,popularity
44,31748829,ZYNG,Women,Dresses,Apparel,Dress,Dresses,2399,749,1650,1.0,(Rs. 1650 OFF),263.0,486.0,3.82151031494141,437,0,65,True,"S,M,L,XL",True,2026-01-13,Spring,True,Crazy_Deal|Festive_Price_Crash,True,2025,EXPRESS,Delivery By Jan 15,popularity
45,32941352,DressBerry,Women,Dresses,Apparel,Dress,Dresses,2956,669,2287,1.0,(77% OFF),235.0,434.0,3.23160767555237,367,0,986,True,"S,M,L,XL,XXL",True,2026-01-13,Summer,True,Festive_Price_Crash,True,2025,,,popularity
46,31943386,Demirner,Women,Dresses,Apparel,Dress,Dresses,1999,898,1101,1.0,(55% OFF),315.0,583.0,3.84848475456238,726,0,2,True,"XS,S,M,L,XL,XXL",True,2026-01-13,Summer,True,,False,2024,EXPRESS,Delivery By Jan 15,popularity
47,38913057,Moda Rapido,Women,Dresses,Apparel,Dress,Dresses,1140,499,641,1.0,(56% OFF),150.0,349.0,0.0,0,0,65,True,"S,M,L,XL",True,2026-01-13,Summer,False,Myntra_Unique,True,2025,,,popularity
48,23433570,Biba,Women,Dresses,Apparel,Dress,Dresses,4995,1498,3497,1.0,(70% OFF),450.0,1048.0,4.34782600402832,92,0,25,True,"S,M,L,XL,XXL,3XL",True,2026-01-13,Summer,True,Festive_Price_Crash|GST_Benefit_Included,True,2022,EXPRESS,Delivery By Jan 14,popularity
49,37826611,Outzidr,Women,Dresses,Apparel,Dress,Dresses,1499,1499,0,1.0,,450.0,1049.0,3.625,16,0,19,True,"S,M,L,XL",True,2026-01-13,Summer,True,,False,2025,EXPRESS,Delivery By Jan 16,popularity
50,33962060,Trend Arrest,Women,Dresses,Apparel,Dress,Dresses,1999,1299,700,1.0,(35% OFF),390.0,909.0,4.61250019073486,80,0,43,True,"S,M,L,XL,XXL,3XL,4XL",True,2026-01-13,Summer,True,Festive_Price_Crash|GST_Benefit_Included,True,2025,EXPRESS,Delivery By Jan 13,popularity
51,38845394,H&M,Women,Dresses,Apparel,Dress,Dresses,2299,2299,0,1.0,,500.0,1799.0,0.0,0,0,23,True,"XXS,XS,S,M,L,XL",True,2026-01-13,Summer,False,,False,2026,EXPRESS,Delivery By Jan 14,popularity
52,36359298,MANGO,Women,Dresses,Apparel,Dress,Dresses,3790,1895,1895,1.0,(50% OFF),500.0,1395.0,4.63636350631714,11,0,3,True,"XS,S,M,L,XL",True,2026-01-13,Fall,True,Myntra_Unique,True,2025,EXPRESS,Delivery By Jan 15,popularity
53,36637570,bebe,Women,Dresses,Apparel,Dress,Dresses,5199,1871,3328,1.0,(64% OFF),500.0,1371.0,4.80000019073486,5,0,284,True,"S,M,L,XL,XXL",True,2026-01-13,Winter,True,,False,2025,,,popularity
54,37976363,StyleCast x Revolte,Women,Dresses,Apparel,Dress,Dresses,3949,1421,2528,1.0,(64% OFF),427.0,994.0,0.0,0,0,50,True,"S,M,L",True,2026-01-13,Fall,False,Myntra_Unique,True,2025,,,popularity
55,35974187,TRAQUILA,Women,Dresses,Apparel,Dress,Dresses,2499,461,2038,1.0,(Rs. 2038 OFF),162.0,299.0,2.84913802146912,232,0,4942,True,"S,M,L,XL",True,2026-01-13,Summer,True,Crazy_Deal|Festive_Price_Crash,True,2025,EXPRESS,Delivery By Jan 15,popularity
56,38336477,H&M,Women,Dresses,Apparel,Dress,Dresses,1499,1499,0,1.0,,450.0,1049.0,4.53846168518066,26,0,100,True,"XXS,XS,S,M,L,XL",True,2026-01-13,Summer,True,,False,2026,EXPRESS,Delivery By Jan 14,popularity
57,34682949,MANGO,Women,Dresses,Apparel,Dress,Dresses,4790,2874,1916,1.0,(40% OFF),500.0,2374.0,3.46153855323792,13,0,5,True,"XS,S,M,L,XL",True,2026-01-13,Winter,True,Festive_Price_Crash|Crazy_Deal|Myntra_Unique,True,2025,EXPRESS,Delivery By Jan 15,popularity
58,38206557,bebe,Women,Dresses,Apparel,Dress,Dresses,4599,1655,2944,1.0,(64% OFF),497.0,1158.0,0.0,0,0,273,True,"S,M,L,XL,XXL",True,2026-01-13,Winter,False,Myntra_Unique,True,2025,,,popularity
59,23977988,Roadster,Women,Dresses,Apparel,Dress,Dresses,2499,774,1725,1.0,(69% OFF),233.0,541.0,4.18489599227905,384,0,3,True,"XS,S,M,L,XL,XXL",True,2026-01-13,Winter,True,,False,2023,EXPRESS,Delivery By Jan 15,popularity
60,30428810,AAHWAN,Women,Dresses,Apparel,Dress,Dresses,1999,494,1505,1.0,(Rs. 1505 OFF),173.0,321.0,4.11396598815918,2413,0,93,True,"XS,S,M,L",True,2026-01-13,Spring,True,Festive_Price_Crash|Crazy_Deal,True,2024,,,popularity
61,26167574,Berrylush,Women,Dresses,Apparel,Dress,Dresses,1349,836,513,1.0,(38% OFF),293.0,543.0,4.07312107086182,1477,0,204,True,"XS,S,M,L,XL",True,2026-01-13,Summer,True,Crazy_Deal|Festive_Price_Crash,True,2025,EXPRESS,Delivery By Jan 15,popularity
62,37224236,bebe,Women,Dresses,Apparel,Dress,Dresses,9499,4369,5130,1.0,(54% OFF),500.0,3869.0,0.0,0,0,148,True,"S,M,L,XL,XXL,3XL",True,2026-01-13,Summer,False,,False,2026,EXPRESS,Delivery By Jan 15,popularity
63,38737924,Antheaa,Women,Dresses,Apparel,Dress,Dresses,3699,2219,1480,1.0,(40% OFF),500.0,1719.0,0.0,0,0,16,True,"XS,S,M,L,XL,XXL",True,2026-01-13,Winter,False,,False,2025,EXPRESS,Delivery By Jan 15,popularity
64,32811098,KALINI,Women,Ethnic Dresses,Apparel,Dress,Ethnic Dresses,7999,1519,6480,1.0,(81% OFF),456.0,1063.0,3.56211185455322,322,0,13,True,"S,M,L,XL,XXL",True,2026-01-13,Fall,False,Crazy_Deal|Festive_Price_Crash|Myntra_Unique,True,2025,EXPRESS,Delivery By Jan 15,popularity
65,34843597,Biba,Women,Dresses,Apparel,Dress,Dresses,4599,2759,1840,1.0,(40% OFF),500.0,2259.0,4.375,8,0,76,True,"XXS,XS,S,M,L,XL",True,2026-01-13,Summer,True,,False,2025,EXPRESS,Delivery By Jan 14,popularity
66,29788024,Trendyol,Women,Dresses,Apparel,Dress,Dresses,7199,2879,4320,1.0,(60% OFF),500.0,2379.0,4.19354820251465,31,0,26,True,"XS,S,M,L",True,2026-01-13,Summer,True,Crazy_Deal|Festive_Price_Crash|Myntra_Unique,True,2024,EXPRESS,Delivery By Jan 15,popularity
67,31569272,Uptownie,Women,Dresses,Apparel,Dress,Dresses,2699,1592,1107,1.0,(41% OFF),478.0,1114.0,3.87939691543579,398,0,14,True,"XS,S,M,L,XL,XXL",True,2026-01-13,Fall,True,Crazy_Deal|Festive_Price_Crash,True,2024,EXPRESS,Delivery By Jan 16,popularity
68,24275370,Inddus,Women,Ethnic Dresses,Apparel,Dress,Ethnic Dresses,8299,2498,5801,1.0,(70% OFF),500.0,1998.0,4.26794719696045,989,0,11,True,"XS,S,M,L,XL,XXL",True,2026-01-13,Winter,False,Myntra_Unique,True,2023,,,popularity
69,32860027,ZUMMER,Women,Dresses,Apparel,Dress,Dresses,5499,1549,3950,1.0,(72% OFF),465.0,1084.0,4.40366983413696,109,0,45,True,"M,L,XL,XXL",True,2026-01-13,Summer,True,Crazy_Deal|Festive_Price_Crash|Myntra_Unique,True,2025,,,popularity
70,29495842,DRAPE AND DAZZLE,Women,Dresses,Apparel,Dress,Dresses,3599,1043,2556,1.0,(71% OFF),350.0,693.0,4.3655309677124,2495,0,41,True,"S,M,L,XL,XXL",True,2026-01-13,Summer,True,Crazy_Deal|Festive_Price_Crash,True,2024,EXPRESS,Delivery By Jan 13,popularity
71,30231724,Antheaa,Women,Dresses,Apparel,Dress,Dresses,2599,1221,1378,1.0,(Rs. 1378 OFF),367.0,854.0,4.34267902374268,642,0,6,True,"XS,S,M,L,XL,XXL",True,2026-01-13,Fall,True,Crazy_Deal|Festive_Price_Crash|GST_Benefit_Included,True,2024,EXPRESS,Delivery By Jan 15,popularity
72,30038505,StyleCast,Women,Dresses,Apparel,Dress,Dresses,2799,1035,1764,1.0,(63% OFF),350.0,685.0,4.01481485366821,405,0,328,True,"S,M,L,XL,XXL",True,2026-01-13,Summer,True,Crazy_Deal|Festive_Price_Crash|GST_Benefit_Included|Myntra_Unique,True,2024,EXPRESS,Delivery By Jan 15,popularity
73,30730271,aayu,Women,Dresses,Apparel,Dress,Dresses,3599,710,2889,1.0,(Rs. 2889 OFF),249.0,461.0,4.11179542541504,2111,0,106,True,"S,M,L,XL",True,2026-01-13,Summer,True,,False,2024,EXPRESS,Delivery By Jan 15,popularity
74,20195298,Athena,Women,Dresses,Apparel,Dress,Dresses,3999,2079,1920,1.0,(48% OFF),500.0,1579.0,4.14382791519165,883,0,35,True,"XS,S,M,L,XL,XXL",True,2026-01-13,Winter,True,Festive_Price_Crash|GST_Benefit_Included|Crazy_Deal|Myntra_Unique,True,2022,EXPRESS,Delivery By Jan 15,popularity
75,38401256,OCTICS,Women,Dresses,Apparel,Dress,Dresses,4799,999,3800,1.0,(79% OFF),300.0,699.0,0.0,0,0,978,True,"S,M,L,XL,XXL",True,2026-01-13,Summer,False,,False,2026,,,popularity
76,37064527,DressBerry Curve,Women,Dresses,Apparel,Dress,Dresses,5599,2071,3528,1.0,(63% OFF),500.0,1571.0,2.59999990463257,5,0,292,True,"L,XL,XXL,3XL,4XL",True,2026-01-13,Fall,True,,False,2025,EXPRESS,Delivery By Jan 15,popularity
77,35882308,Libas,Women,Dresses,Apparel,Dress,Dresses,2999,1399,1600,1.0,(53% OFF),420.0,979.0,4.20454549789429,44,0,2,True,"S,M,L,XL,XXL",True,2026-01-13,Winter,True,Myntra_Unique,True,2025,EXPRESS,Delivery By Jan 15,popularity
78,32908888,Frempy,Women,Dresses,Apparel,Dress,Dresses,2980,774,2206,1.0,(Rs. 2206 OFF),271.0,503.0,4.39669418334961,121,0,139,True,"M,L,XL,XXL",True,2026-01-13,Summer,True,Crazy_Deal|Festive_Price_Crash,True,2025,EXPRESS,Delivery By Jan 15,popularity
79,30907903,INDDUS PLUS,Women,Ethnic Dresses,Apparel,Dress,Ethnic Dresses,7099,2775,4324,1.0,(61% OFF),500.0,2275.0,4.4375,48,0,23,True,"3XL,4XL,5XL",True,2026-01-13,Winter,False,Festive_Price_Crash,True,2024,,,popularity
80,36368218,Shally Bhasin by Athena,Women,Dresses,Apparel,Dress,Dresses,3799,1747,2052,1.0,(54% OFF),500.0,1247.0,4.0,99,0,23,True,"XS,S,M,L,XL,XXL",True,2026-01-13,Fall,True,Crazy_Deal|GST_Benefit_Included|Festive_Price_Crash,True,2025,EXPRESS,Delivery By Jan 15,popularity
81,30281925,VAARARO,Women,Dresses,Apparel,Dress,Dresses,2449,968,1481,1.0,(60% OFF),339.0,629.0,4.1237964630127,727,0,957,True,"XS,S,M,L,XL,XXL,3XL",True,2026-01-13,Spring,True,Festive_Price_Crash,True,2024,EXPRESS,Delivery By Jan 15,popularity
82,28618816,all about you,Women,Dresses,Apparel,Dress,Dresses,2599,597,2002,1.0,(77% OFF),209.0,388.0,4.23643398284912,516,0,25,True,"XS,S,M,L,XL,XXL",True,2026-01-13,Fall,True,Festive_Price_Crash|Crazy_Deal,True,2024,EXPRESS,Delivery By Jan 15,popularity
83,32662315,SASSAFRAS,Women,Dresses,Apparel,Dress,Dresses,2299,873,1426,1.0,(Rs. 1426 OFF),306.0,567.0,4.60693645477295,519,0,178,True,"XS,S,M,L,XL,XXL",True,2026-01-13,Spring,True,Crazy_Deal|Festive_Price_Crash|GST_Benefit_Included,True,2025,EXPRESS,Delivery By Jan 15,popularity
84,37391206,HERE&NOW,Women,Dresses,Apparel,Dress,Dresses,4299,1547,2752,1.0,(64% OFF),465.0,1082.0,2.69230771064758,13,0,262,True,"XS,S,M,L,XL,XXL",True,2026-01-13,Fall,True,Myntra_Unique,True,2025,EXPRESS,Delivery By Jan 15,popularity
85,38381536,Tommy Hilfiger,Women,Dresses,Apparel,Dress,Dresses,5599,5599,0,,,500.0,5099.0,0.0,0,0,12,True,"XS,S,M,L,XL,XXL",True,2026-01-13,Spring,False,,False,2026,EXPRESS,Delivery By Jan 15,popularity
86,27443684,Azira,Women,Dresses,Apparel,Dress,Dresses,2999,929,2070,1.0,(Rs. 2070 OFF),326.0,603.0,4.38582181930542,1594,0,5,True,"XS,S,M,L,XL,XXL",True,2026-01-13,Winter,True,,False,2024,EXPRESS,Delivery By Jan 15,popularity
87,31451607,SASSAFRAS Curve,Women,Dresses,Apparel,Dress,Dresses,4499,2474,2025,1.0,(45% OFF),500.0,1974.0,4.21782159805298,303,0,16,True,"XXL,3XL,4XL,5XL,6XL",True,2026-01-13,Winter,True,Festive_Price_Crash,True,2024,EXPRESS,Delivery By Jan 15,popularity
88,34160432,bebe,Women,Dresses,Apparel,Dress,Dresses,6699,2612,4087,1.0,(61% OFF),500.0,2112.0,3.88000011444092,25,0,469,True,"S,M,L,XL",True,2026-01-13,Summer,True,Crazy_Deal|Festive_Price_Crash,True,2025,,,popularity
89,36085847,Vero Moda,Women,Dresses,Apparel,Dress,Dresses,3499,2449,1050,1.0,(30% OFF),500.0,1949.0,4.33333349227905,15,0,29,True,"XS,S,M,L,XL",True,2026-01-13,Winter,True,,False,2025,EXPRESS,Delivery By Jan 16,popularity
90,33214909,PURVAJA,Women,Dresses,Apparel,Dress,Dresses,3399,428,2971,1.0,(Rs. 2971 OFF),150.0,278.0,4.02870798110962,627,0,38,True,"S,M,L,XL,XXL",True,2026-01-13,Summer,True,Crazy_Deal|Festive_Price_Crash,True,2025,EXPRESS,Delivery By Jan 15,popularity
91,36771958,SUJATRA,Women,Dresses,Apparel,Dress,Dresses,3199,2815,384,1.0,(Rs. 384 OFF),500.0,2315.0,4.0,7,0,2,True,"XS,S,M,L,XL,XXL",True,2026-01-13,Summer,True,,False,2025,,,popularity
92,31817221,Vero Moda,Women,Dresses,Apparel,Dress,Dresses,7999,3199,4800,1.0,(60% OFF),500.0,2699.0,2.61904764175415,21,0,75,True,"XS,S,M,L,XL",True,2026-01-13,Fall,True,Crazy_Deal|Festive_Price_Crash,True,2024,,,popularity
93,34162915,Antheaa,Women,Dresses,Apparel,Dress,Dresses,2699,1376,1323,1.0,(49% OFF),413.0,963.0,4.48677253723145,189,0,47,True,"XS,S,M,L,XL,XXL",True,2026-01-13,Summer,True,GST_Benefit_Included|Crazy_Deal|Festive_Price_Crash,True,2025,EXPRESS,Delivery By Jan 15,popularity
94,38847780,Forever New,Women,Dresses,Apparel,Dress,Dresses,7200,7200,0,,,600.0,6600.0,0.0,0,0,7,True,"XXS,XS,S,M,L,XL,XXL",True,2026-01-13,Fall,False,,False,2025,EXPRESS,Delivery By Jan 15,popularity
