,product_id,brand,gender,category,master_category,su_cCategory,article_type,mrp,price,discount,discount_type,discount_display_label,coupon_discount,best_price,rating,rating_count,listViews,inventory,available,sizes,has_multiple_sizes,snapshot_date,season,is_fast_fashion,promotion_tags,has_promotion,year,preferred_delivery_tag,delivery_promise,source_sort
0,29615058,TANDUL,Women,Dresses,Apparel,Dress,Dresses,1499,577,922,1.0,(Rs. 922 OFF),202.0,375.0,3.96460175514221,339,0,1,True,"S,M,L,XL",True,2026-01-10,Summer,True,Festive_Price_Crash,True,2024,EXPRESS,Delivery By Jan 12,popularity
1,25497076,W,Women,Dresses,Apparel,Dress,Dresses,4599,2299,2300,1.0,(50% OFF),500.0,1799.0,4.29838705062866,372,0,173,True,"XS,S,M,M/L,L,XL,XXL",True,2026-01-10,Fall,True,Festive_Price_Crash|Crazy_Deal,True,2023,EXPRESS,Delivery By Jan 12,popularity
2,20911328,Berrylush Curve,Women,Dresses,Apparel,Dress,Dresses,3499,1084,2415,1.0,(69% OFF),350.0,734.0,4.29110193252564,4428,0,26,True,"XXL,3XL,4XL,5XL,6XL",True,2026-01-10,Summer,True,Festive_Price_Crash,True,2025,EXPRESS,Delivery By Jan 12,popularity
3,36145538,Tzelynn,Women,Dresses,Apparel,Dress,Dresses,1499,899,600,1.0,(40% OFF),315.0,584.0,3.89655160903931,29,0,968,True,"S,M,L,XL",True,2026-01-10,Summer,True,,False,2025,,,popularity
4,30663177,Berrylush,Women,Dresses,Apparel,Dress,Dresses,2799,727,2072,1.0,(74% OFF),255.0,472.0,4.05514717102051,272,0,45,True,"XS,S,M,L,XL",True,2026-01-10,Summer,True,Crazy_Deal|Festive_Price_Crash,True,2025,EXPRESS,Delivery By Jan 12,popularity
5,24541580,StyleCast,Women,Dresses,Apparel,Dress,Dresses,2649,688,1961,1.0,(74% OFF),241.0,447.0,3.8332040309906,1289,0,1,True,"S,M,L",True,2026-01-10,Winter,True,Crazy_Deal|Festive_Price_Crash|Myntra_Unique,True,2023,,,popularity
6,33580606,Claura,Women,Dresses,Apparel,Dress,Dresses,2899,840,2059,1.0,(71% OFF),252.0,588.0,4.28688526153564,122,0,3,True,"S,M,L,XL,XXL",True,2026-01-10,Summer,True,Festive_Price_Crash|Crazy_Deal,True,2025,EXPRESS,Delivery By Jan 13,popularity
7,33980307,bebe,Women,Dresses,Apparel,Dress,Dresses,4499,1619,2880,1.0,(64% OFF),486.0,1133.0,2.20833325386047,24,0,198,True,"S,M,L,XL,XXL",True,2026-01-10,Summer,True,GST_Benefit_Included|Crazy_Deal|Festive_Price_Crash,True,2025,EXPRESS,Delivery By Jan 12,popularity
8,33444638,MANGO,Women,Dresses,Apparel,Dress,Dresses,3790,1895,1895,1.0,(50% OFF),500.0,1395.0,4.55555534362793,36,0,3,True,"XS,S,M,L,XL",True,2026-01-10,Spring,True,Crazy_Deal|GST_Benefit_Included|Festive_Price_Crash|Myntra_Unique,True,2025,EXPRESS,Delivery By Jan 12,popularity
9,30428810,AAHWAN,Women,Dresses,Apparel,Dress,Dresses,1999,494,1505,1.0,(Rs. 1505 OFF),173.0,321.0,4.11291646957398,2400,0,99,True,"XS,S,M,L",True,2026-01-10,Spring,True,Crazy_Deal|Festive_Price_Crash,True,2024,,,popularity
10,30659631,bebe,Women,Dresses,Apparel,Dress,Dresses,7999,2399,5600,1.0,(70% OFF),500.0,1899.0,4.20689678192139,29,0,24,True,"XS,S,M,L,XL",True,2026-01-10,Fall,True,Crazy_Deal|Festive_Price_Crash,True,2024,EXPRESS,Delivery By Jan 12,popularity
11,28618816,all about you,Women,Dresses,Apparel,Dress,Dresses,2599,597,2002,1.0,(77% OFF),209.0,388.0,4.23346281051636,514,0,27,True,"XS,S,M,L,XL,XXL",True,2026-01-10,Fall,True,Crazy_Deal|Festive_Price_Crash,True,2024,EXPRESS,Delivery By Jan 12,popularity
12,34159541,Trendyol,Women,Dresses,Apparel,Dress,Dresses,2399,1199,1200,1.0,(50% OFF),360.0,839.0,4.31901836395264,163,0,66,True,"XS,S,M,L,XL",True,2026-01-10,Summer,True,Crazy_Deal|Festive_Price_Crash|Myntra_Unique,True,2025,EXPRESS,Delivery By Jan 12,popularity
13,34784981,ARDITA,Women,Dresses,Apparel,Dress,Dresses,2499,1299,1200,1.0,(48% OFF),390.0,909.0,4.59999990463257,25,0,11,True,"XS,S,M,L,XL,XXL",True,2026-01-10,Summer,True,Festive_Price_Crash|GST_Benefit_Included,True,2025,,,popularity
14,32449802,DRESENCE,Women,Dresses,Apparel,Dress,Dresses,5999,3507,2492,1.0,(42% OFF),500.0,3007.0,3.90909099578857,44,0,32,True,"XS,S,M,L,XL,XXL,3XL,4XL",True,2026-01-10,Summer,True,Festive_Price_Crash|Crazy_Deal,True,2025,,,popularity
15,36716619,SZN,Women,Dresses,Apparel,Dress,Dresses,2499,424,2075,1.0,(Rs. 2075 OFF),150.0,274.0,3.24761915206909,105,0,188,True,"S,M,L,XL",True,2026-01-10,Winter,True,Myntra_Unique,True,2025,EXPRESS,Delivery By Jan 13,popularity
16,24314230,SASSAFRAS worklyf,Women,Dresses,Apparel,Dress,Dresses,2399,791,1608,1.0,(Rs. 1608 OFF),277.0,514.0,4.35739421844482,568,0,9,True,"XS,S,M,L,XL,XXL",True,2026-01-10,Fall,True,Crazy_Deal|Festive_Price_Crash,True,2023,EXPRESS,Delivery By Jan 11,popularity
17,33434451,Antheaa,Women,Dresses,Apparel,Dress,Dresses,2999,1529,1470,1.0,(49% OFF),459.0,1070.0,4.5,58,0,17,True,"XS,S,M,L,XL,XXL",True,2026-01-10,Summer,True,Crazy_Deal|Festive_Price_Crash|GST_Benefit_Included,True,2025,EXPRESS,Delivery By Jan 12,popularity
18,17220574,Berrylush,Women,Dresses,Apparel,Dress,Dresses,1899,1424,475,1.0,(25% OFF),428.0,996.0,4.40051794052124,3860,0,41,True,"XS,S,M,L,XL",True,2026-01-10,Summer,True,Crazy_Deal|Festive_Price_Crash,True,2025,EXPRESS,Delivery By Jan 12,popularity
19,33827450,MANGO,Women,Dresses,Apparel,Dress,Dresses,5790,2895,2895,1.0,(50% OFF),500.0,2395.0,0.0,0,0,3,True,"S,M,L",True,2026-01-10,Spring,False,Festive_Price_Crash|Crazy_Deal|Myntra_Unique,True,2025,EXPRESS,Delivery By Jan 12,popularity
20,18922848,Janasya,Women,Dresses,Apparel,Dress,Dresses,2689,752,1937,1.0,(72% OFF),264.0,488.0,4.12222814559937,7666,0,48,True,"XS,S,M,L,XL,XXL,3XL",True,2026-01-10,Spring,True,Crazy_Deal|Festive_Price_Crash,True,2022,EXPRESS,Delivery By Jan 12,popularity
21,38367073,KI STUDIO,Women,Dresses,Apparel,Dress,Dresses,1409,394,1015,1.0,(72% OFF),150.0,244.0,3.6896550655365,29,0,4911,True,"XS,S,M,L,XL,XXL,3XL",True,2026-01-10,Winter,True,,False,2025,,,popularity
22,25666736,DAEVISH,Women,Ethnic Dresses,Apparel,Dress,Ethnic Dresses,2499,465,2034,1.0,(81% OFF),163.0,302.0,4.08791208267212,819,0,24,True,"XS,S,M,L,XL,XXL,3XL,4XL",True,2026-01-10,Fall,False,,False,2023,,,popularity
23,33810220,all about you,Women,Dresses,Apparel,Dress,Dresses,2999,779,2220,1.0,(74% OFF),273.0,506.0,4.25,80,0,10,True,"S,M,L,XL",True,2026-01-10,Fall,True,,False,2025,EXPRESS,Delivery By Jan 12,popularity
24,32693276,ARMISTO,Women,Dresses,Apparel,Dress,Dresses,2499,1590,909,1.0,(36% OFF),477.0,1113.0,4.41441440582275,111,0,920,True,"S/M,L/XL",True,2026-01-10,Summer,True,Festive_Price_Crash,True,2025,,,popularity
25,18056130,QUIERO,Women,Dresses,Apparel,Dress,Dresses,3969,864,3105,1.0,(Rs. 3105 OFF),303.0,561.0,4.36995506286621,1784,0,131,True,"XS,S,M,L",True,2026-01-10,Summer,True,Crazy_Deal|Festive_Price_Crash,True,2022,,,popularity
26,35731728,DressBerry,Women,Dresses,Apparel,Dress,Dresses,3396,780,2616,1.0,(77% OFF),273.0,507.0,3.89634156227112,164,0,998,True,"S,M,L,XL,XXL,3XL",True,2026-01-10,Winter,True,,False,2025,,,popularity
27,34741839,MANGO,Women,Dresses,Apparel,Dress,Dresses,5790,2895,2895,1.0,(50% OFF),500.0,2395.0,3.95238089561462,21,0,2,True,"XS,S,M,L,XL",True,2026-01-10,Fall,True,Festive_Price_Crash|Crazy_Deal|Myntra_Unique,True,2025,,,popularity
28,32217364,EASY MOM,Women,Dresses,Apparel,Dress,Dresses,2999,1386,1613,1.0,(54% OFF),416.0,970.0,4.26847267150879,406,0,58,True,"M,L,XL,XXL,3XL,4XL,5XL",True,2026-01-10,Summer,True,,False,2025,,,popularity
29,38908365,Mast & Harbour,Women,Dresses,Apparel,Dress,Dresses,2499,801,1698,1.0,(68% OFF),241.0,560.0,0.0,0,0,23,True,"XS,S,M,L",True,2026-01-10,Summer,False,Myntra_Unique,True,2025,,,popularity
30,37534760,bebe,Women,Dresses,Apparel,Dress,Dresses,4399,1583,2816,1.0,(64% OFF),475.0,1108.0,0.0,0,0,297,True,"S,M,L,XL,XXL",True,2026-01-10,Fall,False,Myntra_Unique,True,2025,,,popularity
31,36655373,Trendyol,Women,Dresses,Apparel,Dress,Dresses,5399,2699,2700,1.0,(50% OFF),500.0,2199.0,4.46721315383911,122,0,51,True,"XS,S,M,L,XL",True,2026-01-10,Summer,True,Myntra_Unique,True,2025,EXPRESS,Delivery By Jan 12,popularity
32,28308336,Chemistry,Women,Dresses,Apparel,Dress,Dresses,2499,724,1775,1.0,(71% OFF),254.0,470.0,4.32753610610962,345,0,7,True,"XS,S,M,L,XL",True,2026-01-10,Fall,True,Crazy_Deal|Festive_Price_Crash,True,2024,,,popularity
33,33316301,Trendyol,Women,Dresses,Apparel,Dress,Dresses,5399,2699,2700,1.0,(50% OFF),500.0,2199.0,4.0,14,0,32,True,"XL,XXL,3XL,4XL,5XL,6XL",True,2026-01-10,Spring,True,Crazy_Deal|Festive_Price_Crash|Myntra_Unique,True,2025,EXPRESS,Delivery By Jan 12,popularity
34,31748829,ZYNG,Women,Dresses,Apparel,Dress,Dresses,2399,749,1650,1.0,(Rs. 1650 OFF),263.0,486.0,3.81206488609314,431,0,66,True,"S,M,L,XL",True,2026-01-10,Spring,True,Crazy_Deal|Festive_Price_Crash,True,2025,EXPRESS,Delivery By Jan 12,popularity
35,37819296,bebe,Women,Dresses,Apparel,Dress,Dresses,7499,3374,4125,1.0,(55% OFF),500.0,2874.0,0.0,0,0,296,True,"XS,S,M,L,XL,XXL",True,2026-01-10,Fall,False,Myntra_Unique,True,2025,,,popularity
36,36917490,WAMA TRENDZ,Women,Dresses,Apparel,Dress,Dresses,2999,1992,1007,1.0,(34% OFF),500.0,1492.0,3.59999990463257,10,0,7,True,"M,L,XL,XXL,3XL",True,2026-01-10,Fall,True,,False,2025,,,popularity
37,31155416,KALINI,Women,Ethnic Dresses,Apparel,Dress,Ethnic Dresses,7999,1359,6640,1.0,(Rs. 6640 OFF),408.0,951.0,3.75741243362427,371,0,20,True,"S,M,L,XL,XXL",True,2026-01-10,Fall,False,Crazy_Deal|Festive_Price_Crash|Myntra_Unique,True,2024,,,popularity
38,34772650,Vero Moda,Women,Dresses,Apparel,Dress,Dresses,4999,2449,2550,1.0,(51% OFF),500.0,1949.0,4.30000019073486,20,0,9,True,"XS,S,M,L,XL",True,2026-01-10,Summer,True,Festive_Price_Crash,True,2025,EXPRESS,Delivery By Jan 12,popularity
39,37638993,EASY MOM,Women,Dresses,Apparel,Dress,Dresses,2999,1322,1677,1.0,(56% OFF),397.0,925.0,4.76000022888184,25,0,8,True,"S,M,L,XL,XXL,3XL",True,2026-01-10,Fall,True,,False,2025,,,popularity
40,25277306,aayu,Women,Dresses,Apparel,Dress,Dresses,2599,474,2125,1.0,(Rs. 2125 OFF),166.0,308.0,4.26773166656494,3694,0,630,True,"S,M,L,XL",True,2026-01-10,Summer,True,,False,2023,EXPRESS,Delivery By Jan 12,popularity
41,34955703,Rain & Rainbow,Women,Ethnic Dresses,Apparel,Dress,Ethnic Dresses,2995,982,2013,1.0,(67% OFF),344.0,638.0,4.21495342254639,535,0,17,True,"S,M,L,XL,XXL",True,2026-01-10,Summer,False,Festive_Price_Crash|Crazy_Deal,True,2025,EXPRESS,Delivery By Jan 12,popularity
42,33466385,KAORI BY SHREYA AGARWAL,Women,Dresses,Apparel,Dress,Dresses,5839,1985,3854,1.0,(66% OFF),500.0,1485.0,4.23529434204102,17,0,42,True,"XS,S,M,L,XL,XXL,3XL,4XL,5XL,6XL",True,2026-01-10,Summer,True,GST_Benefit_Included,True,2025,,,popularity
43,35040978,GADHESARIYA,Women,Dresses,Apparel,Dress,Dresses,999,999,0,,,350.0,649.0,3.85714292526245,63,0,41,True,"S,M,L,XL,XXL,3XL",True,2026-01-10,Spring,True,,False,2025,,,popularity
44,24203732,SASSAFRAS Curve,Women,Dresses,Apparel,Dress,Dresses,2498,949,1549,1.0,(Rs. 1549 OFF),333.0,616.0,4.50765705108643,1306,0,6,True,"XXL,3XL,4XL,5XL,6XL",True,2026-01-10,Fall,True,Festive_Price_Crash|Crazy_Deal,True,2023,EXPRESS,Delivery By Jan 11,popularity
45,34896810,Berrylush,Women,Dresses,Apparel,Dress,Dresses,2499,849,1650,1.0,(66% OFF),298.0,551.0,4.28813552856445,59,0,61,True,"XS,S,M,L,XL",True,2026-01-10,Summer,True,Festive_Price_Crash|Crazy_Deal,True,2025,EXPRESS,Delivery By Jan 12,popularity
46,32089418,aayu,Women,Dresses,Apparel,Dress,Dresses,2599,474,2125,1.0,(Rs. 2125 OFF),166.0,308.0,4.3316707611084,5614,0,210,True,"S,M,L,XL",True,2026-01-10,Summer,True,,False,2025,EXPRESS,Delivery By Jan 12,popularity
47,22408106,SASSAFRAS,Women,Dresses,Apparel,Dress,Dresses,2299,827,1472,1.0,(Rs. 1472 OFF),290.0,537.0,4.10878133773804,1526,0,66,True,"XS,S,M,L,XL,XXL",True,2026-01-10,Summer,True,Festive_Price_Crash|Crazy_Deal,True,2023,EXPRESS,Delivery By Jan 11,popularity
48,32345562,Trendyol,Women,Dresses,Apparel,Dress,Dresses,4699,2349,2350,1.0,(50% OFF),500.0,1849.0,4.16666650772095,84,0,29,True,"XS,S,M,L,XL",True,2026-01-10,Spring,True,Crazy_Deal|GST_Benefit_Included|Festive_Price_Crash|Myntra_Unique,True,2025,EXPRESS,Delivery By Jan 12,popularity
49,31239349,StyleCast,Women,Dresses,Apparel,Dress,Dresses,3999,1159,2840,1.0,(71% OFF),350.0,809.0,4.28947353363037,76,0,289,True,"XS,S,M,L",True,2026-01-10,Fall,True,Festive_Price_Crash|Crazy_Deal|GST_Benefit_Included|Myntra_Unique,True,2024,,,popularity
50,32472031,KAJODI,Women,Dresses,Apparel,Dress,Dresses,4100,3321,779,1.0,(Rs. 779 OFF),500.0,2821.0,4.55813932418823,43,0,14,True,"XS,S,M,L,XL,XXL",True,2026-01-10,Summer,True,Festive_Price_Crash,True,2025,,,popularity
51,30870241,OCTICS,Women,Dresses,Apparel,Dress,Dresses,4899,953,3946,1.0,(81% OFF),334.0,619.0,3.61111116409302,270,0,16,True,"S,M,L,XL,XXL",True,2026-01-10,Summer,True,Festive_Price_Crash|Crazy_Deal,True,2024,EXPRESS,Delivery By Jan 12,popularity
52,32190498,Antheaa,Women,Dresses,Apparel,Dress,Dresses,2899,1478,1421,1.0,(49% OFF),444.0,1034.0,4.28215789794922,241,0,17,True,"XS,S,M,L,XL,XXL",True,2026-01-10,Summer,True,Festive_Price_Crash|GST_Benefit_Included|Crazy_Deal,True,2025,EXPRESS,Delivery By Jan 12,popularity
53,31569272,Uptownie,Women,Dresses,Apparel,Dress,Dresses,2699,1592,1107,1.0,(41% OFF),478.0,1114.0,3.85641026496887,390,0,19,True,"XS,S,M,L,XL,XXL",True,2026-01-10,Fall,True,Crazy_Deal|Festive_Price_Crash,True,2024,,,popularity
54,33214904,PURVAJA,Women,Dresses,Apparel,Dress,Dresses,3399,460,2939,1.0,(Rs. 2939 OFF),161.0,299.0,4.02755260467529,617,0,1695,True,"S,M,L,XL,XXL",True,2026-01-10,Summer,True,Crazy_Deal|Festive_Price_Crash,True,2025,,,popularity
55,35779379,MANGO,Women,Dresses,Apparel,Dress,Dresses,4990,2495,2495,1.0,(50% OFF),500.0,1995.0,3.83333325386047,12,0,5,True,"XS,S,M,L,XL",True,2026-01-10,Fall,True,Crazy_Deal|Festive_Price_Crash|Myntra_Unique,True,2025,EXPRESS,Delivery By Jan 12,popularity
56,34290190,DressBerry Curve,Women,Dresses,Apparel,Dress,Dresses,4599,1655,2944,1.0,(64% OFF),497.0,1158.0,2.625,16,0,93,True,"XL,XXL,3XL,4XL",True,2026-01-10,Summer,True,Festive_Price_Crash|GST_Benefit_Included|Crazy_Deal,True,2025,EXPRESS,Delivery By Jan 12,popularity
57,38334655,Inddus,Women,Ethnic Dresses,Apparel,Dress,Ethnic Dresses,4199,1500,2699,1.0,(64% OFF),450.0,1050.0,3.14285707473755,7,0,9,True,"XS,S,M,L,XL",True,2026-01-10,Winter,False,Myntra_Unique,True,2025,,,popularity
58,29164014,Athena,Women,Dresses,Apparel,Dress,Dresses,2499,1249,1250,1.0,(50% OFF),375.0,874.0,4.287024974823,763,0,21,True,"XS,S,M,L,XL,XXL",True,2026-01-10,Summer,True,GST_Benefit_Included|Myntra_Unique,True,2024,EXPRESS,Delivery By Jan 12,popularity
59,31457653,StyleCast x Revolte,Women,Dresses,Apparel,Dress,Dresses,5099,2039,3060,1.0,(60% OFF),500.0,1539.0,4.34523820877075,84,0,51,True,"S,M,L",True,2026-01-10,Fall,True,Crazy_Deal|GST_Benefit_Included|Festive_Price_Crash|Myntra_Unique,True,2024,EXPRESS,Delivery By Jan 12,popularity
60,15330038,MomToBe,Women,Dresses,Apparel,Dress,Dresses,2598,1299,1299,1.0,(50% OFF),390.0,909.0,4.34323453903198,1515,0,29,True,"M,L,XL,XXL,3XL",True,2026-01-10,Spring,True,Festive_Price_Crash,True,2021,EXPRESS,Delivery By Jan 12,popularity
61,37872949,bebe,Women,Dresses,Apparel,Dress,Dresses,5499,1979,3520,1.0,(64% OFF),500.0,1479.0,3.98151564598084,541,0,291,True,"S,M,L,XL",True,2026-01-10,Winter,True,Myntra_Unique,True,2025,,,popularity
62,37820359,H&M,Women,Dresses,Apparel,Dress,Dresses,2799,1959,840,1.0,(30% OFF),500.0,1459.0,4.55000019073486,20,0,47,True,"XS,S,M,L",True,2026-01-10,Winter,True,,False,2025,EXPRESS,Delivery By Jan 11,popularity
63,32345513,Trendyol,Women,Dresses,Apparel,Dress,Dresses,3699,1849,1850,1.0,(50% OFF),500.0,1349.0,4.21686744689941,83,0,6,True,"XL,XXL,3XL,4XL,5XL",True,2026-01-10,Spring,True,Crazy_Deal|Festive_Price_Crash|Myntra_Unique,True,2025,EXPRESS,Delivery By Jan 12,popularity
64,37224288,bebe,Women,Dresses,Apparel,Dress,Dresses,6699,2612,4087,1.0,(61% OFF),500.0,2112.0,0.0,0,0,190,True,"S,M,L,XL,XXL,3XL",True,2026-01-10,Summer,False,,False,2026,,,popularity
65,33577667,Stylecast X Slyck,Women,Dresses,Apparel,Dress,Dresses,1899,588,1311,1.0,(69% OFF),206.0,382.0,4.15441179275513,272,0,36,True,"XS,S,M,L,XL",True,2026-01-10,Summer,True,Crazy_Deal|Festive_Price_Crash|Myntra_Unique,True,2025,EXPRESS,Delivery By Jan 12,popularity
66,38724989,Antheaa,Women,Dresses,Apparel,Dress,Dresses,3699,2219,1480,1.0,(40% OFF),500.0,1719.0,0.0,0,0,7,True,"XS,S,M,L,XL,XXL",True,2026-01-10,Winter,False,Myntra_Unique,True,2025,EXPRESS,Delivery By Jan 13,popularity
67,36901672,all about you,Women,Dresses,Apparel,Dress,Dresses,4999,1349,3650,1.0,(Rs. 3650 OFF),405.0,944.0,4.42857122421265,14,0,21,True,"S,M,L,XL,XXL",True,2026-01-10,Fall,True,,False,2026,EXPRESS,Delivery By Jan 12,popularity
68,38420292,H&M,Women,Dresses,Apparel,Dress,Dresses,1899,1899,0,1.0,,500.0,1399.0,5.0,5,0,7,True,"XXS,XS,S,M,L,XL",True,2026-01-10,Winter,True,,False,2025,EXPRESS,Delivery By Jan 11,popularity
69,38631157,Forever New,Women,Dresses,Apparel,Dress,Dresses,10200,10200,0,1.0,,600.0,9600.0,0.0,0,0,2,True,"XXS,XS,S,M,L,XL,XXL",True,2026-01-10,Fall,False,,False,2025,EXPRESS,Delivery By Jan 12,popularity
70,36613149,Inddus,Women,Ethnic Dresses,Apparel,Dress,Ethnic Dresses,8499,2642,5857,1.0,(69% OFF),500.0,2142.0,3.52777767181397,36,0,20,True,"XS,S,M,L,XL,XXL",True,2026-01-10,Summer,False,Myntra_Unique,True,2025,,,popularity
71,35704631,TRENDY ERA,Women,Dresses,Apparel,Dress,Dresses,2499,348,2151,1.0,(86% OFF),150.0,198.0,3.66346144676209,728,0,852,True,"XS,S,M,L",True,2026-01-10,Winter,True,,False,2025,EXPRESS,Delivery By Jan 12,popularity
72,35166823,Styli,Women,Dresses,Apparel,Dress,Dresses,3699,1776,1923,1.0,(52% OFF),500.0,1276.0,3.75999999046326,25,0,12,True,"S,M,L,XL,XXL",True,2026-01-10,Summer,True,Festive_Price_Crash|GST_Benefit_Included,True,2025,EXPRESS,Delivery By Jan 12,popularity
73,12595594,Antheaa,Women,Dresses,Apparel,Dress,Dresses,2459,1229,1230,1.0,(50% OFF),369.0,860.0,4.26634216308594,14579,0,279,True,"XS,S,M,L,XL,XXL",True,2026-01-10,Winter,True,Crazy_Deal|Festive_Price_Crash|GST_Benefit_Included,True,2020,EXPRESS,Delivery By Jan 12,popularity
74,25323146,StyleCast,Women,Dresses,Apparel,Dress,Dresses,3349,1172,2177,1.0,(65% OFF),352.0,820.0,3.47032642364502,674,0,1037,True,"S,M,L,XL",True,2026-01-10,Winter,True,GST_Benefit_Included|Crazy_Deal|Festive_Price_Crash|Myntra_Unique,True,2023,EXPRESS,Delivery By Jan 12,popularity
75,36179001,Van Heusen Woman,Women,Dresses,Apparel,Dress,Dresses,5266,2633,2633,1.0,(50% OFF),500.0,2133.0,3.59999990463257,5,0,14,True,"XS,S,M,L,XL,XXL,3XL",True,2026-01-10,Winter,True,,False,2025,,,popularity
76,33192148,PUELLA,Women,Dresses,Apparel,Dress,Dresses,2999,741,2258,1.0,(Rs. 2258 OFF),260.0,481.0,4.47468376159668,158,0,118,True,"XS,S,M,L,XL,XXL",True,2026-01-10,Summer,True,,False,2025,EXPRESS,Delivery By Jan 12,popularity
77,38507659,OBSHIVKA,Women,Dresses,Apparel,Dress,Dresses,3999,1304,2695,1.0,(67% OFF),392.0,912.0,4.18181800842285,11,0,1489,True,"S,M,L,XL,XXL",True,2026-01-10,Winter,True,Myntra_Unique,True,2025,,,popularity
78,38160320,True West,Women,Dresses,Apparel,Dress,Dresses,4599,2199,2400,1.0,(52% OFF),500.0,1699.0,3.40000009536743,5,0,172,True,"XS,S,M,L,XL",True,2026-01-10,Fall,True,,False,2025,,,popularity
79,28581202,Berrylush,Women,Dresses,Apparel,Dress,Dresses,2100,861,1239,1.0,(59% OFF),302.0,559.0,4.42089176177979,1637,0,26,True,"XS,S,M,L,XL",True,2026-01-10,Summer,True,Crazy_Deal|Festive_Price_Crash,True,2025,EXPRESS,Delivery By Jan 12,popularity
80,35732797,CORSICA,Women,Dresses,Apparel,Dress,Dresses,2854,778,2076,1.0,(73% OFF),273.0,505.0,2.85611510276794,278,0,987,True,"S,M,L,XL,XXL",True,2026-01-10,Winter,True,,False,2025,,,popularity
81,37424503,R.Code by The Roadster Life Co.,Women,Dresses,Apparel,Dress,Dresses,3196,798,2398,1.0,(75% OFF),280.0,518.0,4.25,16,0,988,True,"S,M,L,XL,XXL",True,2026-01-10,Winter,True,,False,2025,,,popularity
82,27049170,Globus,Women,Dresses,Apparel,Dress,Dresses,2499,1499,1000,1.0,(Rs. 1000 OFF),450.0,1049.0,4.33333349227905,543,0,13,True,"S,M,L,XL",True,2026-01-10,Summer,True,Crazy_Deal|Festive_Price_Crash|GST_Benefit_Included,True,2024,EXPRESS,Delivery By Jan 13,popularity
83,33756784,StyleStone,Women,Dresses,Apparel,Dress,Dresses,2599,1091,1508,1.0,(Rs. 1508 OFF),350.0,741.0,4.54531240463257,1280,0,1,True,"S,M,L,XL,XXL",True,2026-01-10,Summer,True,Crazy_Deal|GST_Benefit_Included|Festive_Price_Crash,True,2025,EXPRESS,Delivery By Jan 12,popularity
84,37639218,HERE&NOW,Women,Dresses,Apparel,Dress,Dresses,4899,1763,3136,1.0,(64% OFF),500.0,1263.0,0.0,0,0,18,True,"S,M,L,XL",True,2026-01-10,Winter,False,Myntra_Unique,True,2025,,,popularity
85,33991174,STREET 9,Women,Dresses,Apparel,Dress,Dresses,2299,804,1495,1.0,(Rs. 1495 OFF),282.0,522.0,4.35026741027832,374,0,52,True,"S,M,L,XL,XXL",True,2026-01-10,Summer,True,Crazy_Deal|Festive_Price_Crash,True,2025,EXPRESS,Delivery By Jan 11,popularity
86,37224237,bebe,Women,Dresses,Apparel,Dress,Dresses,9499,4369,5130,1.0,(54% OFF),500.0,3869.0,2.10526323318481,19,0,153,True,"S,M,L,XL,XXL,3XL",True,2026-01-10,Summer,True,,False,2026,,,popularity
87,24394390,all about you,Women,Dresses,Apparel,Dress,Dresses,3799,1063,2736,1.0,(72% OFF),350.0,713.0,4.42211055755615,199,0,3,True,"S,M,L,XL",True,2026-01-10,Winter,True,,False,2023,,,popularity
88,29930380,Styli,Women,Dresses,Apparel,Dress,Dresses,3199,1855,1344,1.0,(42% OFF),500.0,1355.0,3.71568632125855,102,0,70,True,"S,M,L,XL,XXL",True,2026-01-10,Summer,True,,False,2024,EXPRESS,Delivery By Jan 12,popularity
89,38834822,Anouk,Women,Dresses,Apparel,Dress,Dresses,2999,929,2070,1.0,(Rs. 2070 OFF),279.0,650.0,0.0,0,0,80,True,"S,M,L,XL,XXL",True,2026-01-10,Summer,False,Myntra_Unique,True,2025,,,popularity
90,36930338,StyleCast,Women,Dresses,Apparel,Dress,Dresses,2899,1014,1885,1.0,(65% OFF),350.0,664.0,3.93333339691162,60,0,179,True,"S,M,L",True,2026-01-10,Summer,True,Myntra_Unique,True,2025,,,popularity
91,37284155,ZUMMER,Women,Dresses,Apparel,Dress,Dresses,3799,1229,2570,1.0,(68% OFF),369.0,860.0,4.08333349227905,24,0,576,True,"XS,S,M,L,XL,XXL",True,2026-01-10,Fall,True,Myntra_Unique,True,2025,,,popularity
92,31289878,SASSAFRAS,Women,Dresses,Apparel,Dress,Dresses,2498,974,1524,1.0,(Rs. 1524 OFF),341.0,633.0,4.61393451690674,1220,0,278,True,"XS,S,M,L,XL,XXL",True,2026-01-10,Winter,True,Crazy_Deal|Festive_Price_Crash,True,2024,EXPRESS,Delivery By Jan 11,popularity
93,33513447,SASSAFRAS,Women,Dresses,Apparel,Dress,Dresses,2999,1229,1770,1.0,(Rs. 1770 OFF),369.0,860.0,4.32142877578735,364,0,224,True,"S,M,L,XL,XXL",True,2026-01-10,Summer,True,Festive_Price_Crash|Crazy_Deal,True,2025,,,popularity
94,36783129,bebe,Women,Dresses,Apparel,Dress,Dresses,4999,1849,3150,1.0,(63% OFF),500.0,1349.0,4.33333349227905,6,0,43,True,"S,M,L,XL",True,2026-01-10,Winter,True,,False,2025,,,popularity
95,36530365,Van Heusen Woman,Women,Dresses,Apparel,Dress,Dresses,4529,2264,2265,1.0,(50% OFF),500.0,1764.0,0.0,0,0,70,True,"XS,S,M,L,XL,XXL,3XL",True,2026-01-10,Winter,False,,False,2025,,,popularity
